station,valid,drct,sknt,alti
JRB,2026-01-15 18:56,260.00,17.00,29.46
JRB,2026-01-15 19:56,260.00,16.00,29.47
JRB,2026-01-15 20:56,270.00,16.00,29.51
JRB,2026-01-15 21:56,270.00,17.00,29.53
JRB,2026-01-15 22:56,280.00,12.00,29.55
JRB,2026-01-15 23:56,270.00,12.00,29.57
JRB,2026-01-16 00:56,M,3.00,29.56
JRB,2026-01-16 01:56,270.00,15.00,29.55
JRB,2026-01-16 02:56,M,3.00,29.58
JRB,2026-01-16 03:56,M,4.00,29.59
JRB,2026-01-16 04:56,0.00,0.00,29.59
JRB,2026-01-16 05:56,M,6.00,29.59
JRB,2026-01-16 06:56,M,5.00,29.62
JRB,2026-01-16 07:56,M,6.00,29.65
JRB,2026-01-16 08:56,M,3.00,29.68
JRB,2026-01-16 09:56,M,5.00,29.71
JRB,2026-01-16 10:56,M,5.00,29.76
JRB,2026-01-16 11:56,M,4.00,29.79
JRB,2026-01-16 12:56,260.00,10.00,29.83
JRB,2026-01-16 13:56,270.00,11.00,29.87
JRB,2026-01-16 14:56,270.00,9.00,29.90
JRB,2026-01-16 15:56,260.00,13.00,29.90
JRB,2026-01-16 16:56,270.00,14.00,29.92
JRB,2026-01-16 17:56,260.00,15.00,29.93
JRB,2026-01-16 18:56,260.00,12.00,29.96
JRB,2026-01-16 19:56,260.00,11.00,29.97
JRB,2026-01-16 20:56,250.00,10.00,29.99
JRB,2026-01-16 21:56,270.00,9.00,30.02
JRB,2026-01-16 22:56,240.00,10.00,30.05
JRB,2026-01-16 23:56,240.00,10.00,30.07
JRB,2026-01-17 00:56,240.00,10.00,30.08
JRB,2026-01-17 01:56,240.00,12.00,30.09
JRB,2026-01-17 02:56,230.00,8.00,30.10
JRB,2026-01-17 03:56,220.00,7.00,30.11
JRB,2026-01-17 04:56,200.00,6.00,30.09
JRB,2026-01-17 05:56,230.00,3.00,30.08
JRB,2026-01-17 06:56,230.00,5.00,30.09
JRB,2026-01-17 07:56,250.00,8.00,30.11
JRB,2026-01-17 08:56,270.00,4.00,30.08
JRB,2026-01-17 09:56,0.00,0.00,30.09
JRB,2026-01-17 10:56,M,4.00,30.08
JRB,2026-01-17 11:56,0.00,0.00,30.07
JRB,2026-01-17 12:56,270.00,3.00,30.08
JRB,2026-01-17 13:56,250.00,6.00,30.11
JRB,2026-01-17 14:56,220.00,9.00,30.10
JRB,2026-01-17 15:30,250.00,7.00,30.09
JRB,2026-01-17 15:56,0.00,0.00,30.04
JRB,2026-01-17 16:09,270.00,6.00,30.06
JRB,2026-01-17 16:47,270.00,6.00,30.05
JRB,2026-01-17 16:56,260.00,5.00,30.05
JRB,2026-01-17 17:02,250.00,6.00,30.05
JRB,2026-01-17 17:14,250.00,6.00,30.05
JRB,2026-01-17 17:33,270.00,8.00,30.04
JRB,2026-01-17 17:56,260.00,5.00,30.04
JRB,2026-01-17 18:44,250.00,6.00,30.05
JRB,2026-01-17 18:56,260.00,4.00,30.04
JRB,2026-01-17 19:01,260.00,5.00,30.04
JRB,2026-01-17 19:13,250.00,5.00,30.04
JRB,2026-01-17 19:15,260.00,5.00,30.04
JRB,2026-01-17 19:26,250.00,5.00,30.04
JRB,2026-01-17 19:56,260.00,8.00,30.05
JRB,2026-01-17 20:02,250.00,9.00,30.05
JRB,2026-01-17 20:39,260.00,9.00,30.06
JRB,2026-01-17 20:56,240.00,8.00,30.07
JRB,2026-01-17 21:56,250.00,9.00,30.09
JRB,2026-01-17 22:56,260.00,9.00,30.10
JRB,2026-01-17 23:56,270.00,7.00,30.13
JRB,2026-01-18 00:56,270.00,6.00,30.12
JRB,2026-01-18 01:06,270.00,7.00,30.13
JRB,2026-01-18 01:18,260.00,6.00,30.14
JRB,2026-01-18 01:53,260.00,6.00,30.13
JRB,2026-01-18 01:56,270.00,6.00,30.14
JRB,2026-01-18 02:06,270.00,6.00,30.14
JRB,2026-01-18 02:56,M,5.00,30.14
JRB,2026-01-18 03:56,260.00,6.00,30.12
JRB,2026-01-18 04:56,270.00,4.00,30.13
JRB,2026-01-18 05:56,260.00,4.00,30.13
JRB,2026-01-18 06:56,270.00,4.00,30.11
JRB,2026-01-18 07:56,250.00,4.00,30.09
JRB,2026-01-18 08:56,0.00,0.00,30.06
JRB,2026-01-18 09:56,0.00,0.00,30.05
JRB,2026-01-18 10:56,180.00,5.00,30.06
JRB,2026-01-18 11:35,0.00,0.00,30.08
JRB,2026-01-18 11:56,220.00,3.00,30.10
JRB,2026-01-18 12:10,240.00,5.00,30.10
JRB,2026-01-18 12:23,240.00,4.00,30.10
JRB,2026-01-18 12:39,220.00,3.00,30.09
JRB,2026-01-18 12:51,240.00,4.00,30.09
JRB,2026-01-18 12:56,230.00,4.00,30.09
JRB,2026-01-18 13:35,260.00,3.00,30.09
JRB,2026-01-18 13:56,0.00,0.00,30.10
JRB,2026-01-18 14:08,0.00,0.00,30.09
JRB,2026-01-18 14:53,0.00,0.00,30.07
JRB,2026-01-18 14:56,0.00,0.00,30.07
JRB,2026-01-18 15:19,60.00,5.00,30.07
JRB,2026-01-18 15:53,60.00,4.00,30.06
JRB,2026-01-18 15:56,70.00,4.00,30.06
JRB,2026-01-18 16:21,60.00,6.00,30.04
JRB,2026-01-18 16:43,70.00,7.00,30.02
JRB,2026-01-18 16:56,60.00,7.00,30.01
JRB,2026-01-18 17:56,70.00,8.00,29.97
JRB,2026-01-18 18:56,40.00,12.00,29.93
JRB,2026-01-18 19:20,40.00,10.00,29.92
JRB,2026-01-18 19:56,50.00,11.00,29.90
JRB,2026-01-18 20:23,50.00,11.00,29.89
JRB,2026-01-18 20:56,40.00,11.00,29.86
JRB,2026-01-18 21:52,40.00,10.00,29.86
JRB,2026-01-18 21:56,50.00,9.00,29.86
JRB,2026-01-18 22:45,50.00,7.00,29.84
JRB,2026-01-18 22:56,M,3.00,29.85
JRB,2026-01-18 23:09,250.00,4.00,29.87
JRB,2026-01-18 23:17,M,5.00,29.87
JRB,2026-01-18 23:56,M,4.00,29.87
JRB,2026-01-19 00:05,250.00,6.00,29.88
JRB,2026-01-19 00:56,M,3.00,29.87
JRB,2026-01-19 01:30,280.00,3.00,29.86
JRB,2026-01-19 01:53,M,4.00,29.85
JRB,2026-01-19 01:56,190.00,6.00,29.85
JRB,2026-01-19 02:29,0.00,0.00,29.84
JRB,2026-01-19 02:56,260.00,6.00,29.85
JRB,2026-01-19 03:56,270.00,4.00,29.85
JRB,2026-01-19 04:56,0.00,0.00,29.85
JRB,2026-01-19 05:56,M,5.00,29.83
JRB,2026-01-19 06:47,260.00,5.00,29.86
JRB,2026-01-19 06:56,270.00,6.00,29.86
JRB,2026-01-19 07:56,250.00,8.00,29.86
JRB,2026-01-19 08:16,260.00,6.00,29.86
JRB,2026-01-19 08:56,270.00,9.00,29.87
JRB,2026-01-19 09:36,260.00,11.00,29.90
JRB,2026-01-19 09:56,260.00,8.00,29.91
JRB,2026-01-19 10:51,M,5.00,29.92
JRB,2026-01-19 10:56,270.00,8.00,29.93
JRB,2026-01-19 11:56,250.00,8.00,29.93
JRB,2026-01-19 12:56,260.00,11.00,29.96
JRB,2026-01-19 13:56,260.00,11.00,29.98
JRB,2026-01-19 14:56,260.00,11.00,29.99
JRB,2026-01-19 15:56,260.00,13.00,29.98
JRB,2026-01-19 16:56,250.00,12.00,29.97
JRB,2026-01-19 17:56,260.00,14.00,29.94
JRB,2026-01-19 18:56,270.00,15.00,29.94
JRB,2026-01-19 19:56,260.00,17.00,29.95
JRB,2026-01-19 20:56,270.00,16.00,30.00
JRB,2026-01-19 21:56,270.00,12.00,30.01
JRB,2026-01-19 22:56,240.00,10.00,30.01
JRB,2026-01-19 23:56,230.00,10.00,30.02
JRB,2026-01-20 00:56,240.00,14.00,30.04
JRB,2026-01-20 01:56,260.00,13.00,30.06
JRB,2026-01-20 02:56,260.00,10.00,30.08
JRB,2026-01-20 03:56,0.00,0.00,30.10
JRB,2026-01-20 04:56,270.00,8.00,30.13
JRB,2026-01-20 05:56,M,5.00,30.14
JRB,2026-01-20 06:56,M,4.00,30.16
JRB,2026-01-20 07:56,M,3.00,30.18
JRB,2026-01-20 08:56,M,5.00,30.20
JRB,2026-01-20 09:56,260.00,10.00,30.22
JRB,2026-01-20 10:56,260.00,10.00,30.24
JRB,2026-01-20 11:56,260.00,9.00,30.27
JRB,2026-01-20 12:56,270.00,12.00,30.30
JRB,2026-01-20 13:56,270.00,14.00,30.32
JRB,2026-01-20 14:56,270.00,13.00,30.33
JRB,2026-01-20 15:56,260.00,15.00,30.34
JRB,2026-01-20 16:56,280.00,7.00,30.34
JRB,2026-01-20 17:56,260.00,16.00,30.32
JRB,2026-01-20 18:56,260.00,14.00,30.31
JRB,2026-01-20 19:56,260.00,16.00,30.33
JRB,2026-01-20 20:56,260.00,15.00,30.36
JRB,2026-01-20 21:56,260.00,10.00,30.39
JRB,2026-01-20 22:56,260.00,11.00,30.43
JRB,2026-01-20 23:56,260.00,11.00,30.45
JRB,2026-01-21 00:56,270.00,10.00,30.47
JRB,2026-01-21 01:56,270.00,10.00,30.49
JRB,2026-01-21 02:56,270.00,10.00,30.52
JRB,2026-01-21 03:56,270.00,10.00,30.53
JRB,2026-01-21 04:56,260.00,7.00,30.53
JRB,2026-01-21 05:56,250.00,7.00,30.53
JRB,2026-01-21 06:56,250.00,7.00,30.55
JRB,2026-01-21 07:56,240.00,6.00,30.55
JRB,2026-01-21 08:56,230.00,6.00,30.54
JRB,2026-01-21 09:56,250.00,7.00,30.57
JRB,2026-01-21 10:56,240.00,6.00,30.56
JRB,2026-01-21 11:56,250.00,4.00,30.57
JRB,2026-01-21 12:56,240.00,7.00,30.57
JRB,2026-01-21 13:56,260.00,7.00,30.57
JRB,2026-01-21 14:56,260.00,7.00,30.57
JRB,2026-01-21 15:56,210.00,7.00,30.55
JRB,2026-01-21 16:56,220.00,7.00,30.51
JRB,2026-01-21 17:56,190.00,8.00,30.47
JRB,2026-01-21 18:56,140.00,11.00,30.39
JRB,2026-01-21 19:56,200.00,11.00,30.36
JRB,2026-01-21 20:56,200.00,12.00,30.33
JRB,2026-01-21 21:56,200.00,8.00,30.31
JRB,2026-01-21 22:56,210.00,4.00,30.27
JRB,2026-01-21 23:56,220.00,7.00,30.25
JRB,2026-01-22 00:56,230.00,9.00,30.25
JRB,2026-01-22 01:56,230.00,9.00,30.23
JRB,2026-01-22 02:56,240.00,8.00,30.20
JRB,2026-01-22 03:56,240.00,5.00,30.17
JRB,2026-01-22 04:56,230.00,10.00,30.14
JRB,2026-01-22 05:56,M,6.00,30.09
JRB,2026-01-22 06:56,240.00,6.00,30.06
JRB,2026-01-22 07:56,260.00,6.00,30.04
JRB,2026-01-22 08:56,270.00,6.00,30.01
JRB,2026-01-22 09:56,260.00,7.00,30.00
JRB,2026-01-22 10:56,270.00,10.00,30.01
JRB,2026-01-22 11:56,260.00,7.00,30.03
JRB,2026-01-22 12:56,270.00,10.00,30.04
JRB,2026-01-22 13:56,260.00,8.00,30.05
JRB,2026-01-22 14:56,270.00,10.00,30.05
JRB,2026-01-22 15:56,260.00,12.00,30.04
JRB,2026-01-22 16:56,270.00,12.00,30.01
JRB,2026-01-22 17:56,270.00,17.00,29.99
JRB,2026-01-22 18:56,270.00,18.00,29.98
JRB,2026-01-22 19:56,270.00,17.00,29.99
JRB,2026-01-22 20:56,270.00,12.00,30.00
JRB,2026-01-22 21:56,270.00,11.00,30.01
JRB,2026-01-22 22:56,260.00,9.00,30.04
JRB,2026-01-22 23:56,270.00,11.00,30.06
JRB,2026-01-23 00:56,270.00,7.00,30.07
JRB,2026-01-23 01:56,260.00,8.00,30.08
JRB,2026-01-23 02:56,270.00,7.00,30.09
JRB,2026-01-23 03:56,M,6.00,30.11
JRB,2026-01-23 04:56,M,4.00,30.11
JRB,2026-01-23 05:56,0.00,0.00,30.10
JRB,2026-01-23 06:56,M,4.00,30.12
JRB,2026-01-23 07:56,M,4.00,30.13
JRB,2026-01-23 08:56,M,4.00,30.13
JRB,2026-01-23 09:56,M,4.00,30.15
JRB,2026-01-23 10:56,230.00,5.00,30.16
JRB,2026-01-23 11:56,260.00,8.00,30.17
JRB,2026-01-23 12:56,260.00,11.00,30.19
JRB,2026-01-23 13:56,270.00,10.00,30.20
JRB,2026-01-23 14:56,260.00,11.00,30.19
JRB,2026-01-23 15:56,270.00,16.00,30.18
JRB,2026-01-23 16:56,270.00,15.00,30.15
JRB,2026-01-23 17:56,260.00,14.00,30.12
JRB,2026-01-23 18:56,270.00,15.00,30.11
JRB,2026-01-23 19:56,270.00,15.00,30.10
JRB,2026-01-23 20:56,270.00,16.00,30.11
JRB,2026-01-23 21:56,260.00,15.00,30.13
JRB,2026-01-23 22:56,290.00,7.00,30.16
JRB,2026-01-23 23:56,M,3.00,30.21
JRB,2026-01-24 00:56,0.00,0.00,30.28
JRB,2026-01-24 01:56,M,4.00,30.34
JRB,2026-01-24 02:56,M,5.00,30.40
JRB,2026-01-24 03:56,M,4.00,30.45
JRB,2026-01-24 04:56,M,5.00,30.48
JRB,2026-01-24 05:56,0.00,0.00,30.49
JRB,2026-01-24 06:56,M,4.00,30.52
JRB,2026-01-24 07:56,M,3.00,30.54
JRB,2026-01-24 08:56,M,4.00,30.55
JRB,2026-01-24 09:56,M,3.00,30.57
JRB,2026-01-24 10:56,M,5.00,30.57
JRB,2026-01-24 11:56,M,5.00,30.61
JRB,2026-01-24 12:56,270.00,8.00,30.63
JRB,2026-01-24 13:56,260.00,8.00,30.65
JRB,2026-01-24 14:56,260.00,7.00,30.68
JRB,2026-01-24 15:56,M,3.00,30.69
JRB,2026-01-24 16:56,M,5.00,30.67
JRB,2026-01-24 17:56,240.00,7.00,30.65
JRB,2026-01-24 18:56,M,4.00,30.64
JRB,2026-01-24 19:56,M,4.00,30.64
JRB,2026-01-24 20:56,M,6.00,30.65
JRB,2026-01-24 21:56,M,4.00,30.67
JRB,2026-01-24 22:56,0.00,0.00,30.66
JRB,2026-01-24 23:56,M,6.00,30.68
JRB,2026-01-25 00:56,M,3.00,30.69
JRB,2026-01-25 01:56,0.00,0.00,30.69
JRB,2026-01-25 02:56,M,5.00,30.70
JRB,2026-01-25 03:56,M,3.00,30.70
JRB,2026-01-25 04:56,70.00,7.00,30.67
JRB,2026-01-25 05:56,60.00,8.00,30.67
JRB,2026-01-25 06:56,60.00,12.00,30.65
JRB,2026-01-25 07:56,50.00,13.00,30.63
JRB,2026-01-25 08:56,70.00,8.00,30.62
JRB,2026-01-25 09:56,60.00,12.00,30.62
JRB,2026-01-25 10:15,50.00,13.00,30.61
JRB,2026-01-25 10:26,40.00,11.00,30.61
JRB,2026-01-25 10:33,30.00,11.00,30.62
JRB,2026-01-25 10:43,40.00,9.00,30.62
JRB,2026-01-25 10:56,40.00,10.00,30.61
JRB,2026-01-25 11:08,40.00,11.00,30.60
JRB,2026-01-25 11:56,40.00,10.00,30.59
JRB,2026-01-25 12:03,60.00,12.00,30.59
JRB,2026-01-25 12:28,30.00,13.00,30.57
JRB,2026-01-25 12:37,40.00,11.00,30.57
JRB,2026-01-25 12:40,40.00,9.00,30.57
JRB,2026-01-25 12:47,50.00,9.00,30.57
JRB,2026-01-25 12:56,40.00,10.00,30.56
JRB,2026-01-25 13:09,30.00,9.00,30.56
JRB,2026-01-25 13:17,30.00,9.00,30.55
JRB,2026-01-25 13:56,40.00,11.00,30.53
JRB,2026-01-25 14:01,40.00,13.00,30.52
JRB,2026-01-25 14:18,30.00,13.00,30.50
JRB,2026-01-25 14:49,30.00,13.00,30.48
JRB,2026-01-25 14:56,30.00,12.00,30.47
JRB,2026-01-25 15:56,30.00,11.00,30.41
JRB,2026-01-25 16:31,30.00,10.00,30.38
JRB,2026-01-25 16:56,40.00,14.00,30.33
JRB,2026-01-25 17:27,40.00,13.00,30.30
JRB,2026-01-25 17:56,30.00,12.00,30.25
JRB,2026-01-25 18:44,30.00,15.00,30.18
JRB,2026-01-25 18:52,30.00,14.00,30.16
JRB,2026-01-25 18:53,40.00,16.00,30.16
JRB,2026-01-25 19:06,40.00,15.00,30.15
JRB,2026-01-25 19:17,30.00,14.00,30.15
JRB,2026-01-25 19:38,30.00,17.00,30.13
JRB,2026-01-25 19:56,30.00,14.00,30.11
JRB,2026-01-25 20:16,10.00,8.00,30.10
JRB,2026-01-25 20:24,40.00,18.00,30.07
JRB,2026-01-25 20:31,M,6.00,30.10
JRB,2026-01-25 20:54,20.00,7.00,30.07
JRB,2026-01-25 20:56,20.00,10.00,30.06
JRB,2026-01-25 21:15,30.00,14.00,30.04
JRB,2026-01-25 21:24,30.00,15.00,30.03
JRB,2026-01-25 21:35,20.00,12.00,30.02
JRB,2026-01-25 21:48,20.00,15.00,30.00
JRB,2026-01-25 21:56,40.00,21.00,30.00
JRB,2026-01-25 22:18,30.00,18.00,29.98
JRB,2026-01-25 22:42,30.00,22.00,29.93
JRB,2026-01-25 22:56,30.00,22.00,29.91
JRB,2026-01-25 23:04,30.00,16.00,29.91
JRB,2026-01-25 23:47,20.00,7.00,29.89
JRB,2026-01-25 23:56,30.00,14.00,29.89
JRB,2026-01-26 00:03,40.00,13.00,29.89
JRB,2026-01-26 00:14,30.00,13.00,29.88
JRB,2026-01-26 00:56,30.00,15.00,29.83
JRB,2026-01-26 01:14,30.00,17.00,29.82
JRB,2026-01-26 01:45,30.00,17.00,29.76
JRB,2026-01-26 01:56,30.00,16.00,29.76
JRB,2026-01-26 02:32,30.00,20.00,29.70
JRB,2026-01-26 02:56,40.00,10.00,29.76
JRB,2026-01-26 03:56,70.00,7.00,29.81
JRB,2026-01-26 04:56,360.00,7.00,29.78
JRB,2026-01-26 05:56,40.00,11.00,29.74
JRB,2026-01-26 06:56,M,5.00,29.76
JRB,2026-01-26 07:56,M,3.00,29.78
JRB,2026-01-26 08:56,40.00,8.00,29.76
JRB,2026-01-26 09:56,280.00,6.00,29.79
JRB,2026-01-26 10:18,270.00,6.00,29.78
JRB,2026-01-26 10:35,M,4.00,29.77
JRB,2026-01-26 10:56,270.00,5.00,29.79
JRB,2026-01-26 11:56,0.00,0.00,29.81
JRB,2026-01-26 12:56,0.00,0.00,29.81
JRB,2026-01-26 13:56,M,5.00,29.82
JRB,2026-01-26 14:56,0.00,0.00,29.83
JRB,2026-01-26 15:56,M,3.00,29.82
JRB,2026-01-26 16:10,M,3.00,29.81
JRB,2026-01-26 16:56,M,5.00,29.79
JRB,2026-01-26 17:03,M,6.00,29.78
JRB,2026-01-26 17:23,M,3.00,29.76
JRB,2026-01-26 17:30,M,5.00,29.76
JRB,2026-01-26 17:56,240.00,7.00,29.76
JRB,2026-01-26 18:56,M,3.00,29.75
JRB,2026-01-26 19:26,240.00,5.00,29.75
JRB,2026-01-26 19:56,M,3.00,29.76
JRB,2026-01-26 20:56,M,3.00,29.78
JRB,2026-01-26 21:56,M,3.00,29.82
JRB,2026-01-26 22:56,M,6.00,29.87
JRB,2026-01-26 23:56,M,4.00,29.89
JRB,2026-01-27 00:56,M,3.00,29.90
JRB,2026-01-27 01:56,M,4.00,29.94
JRB,2026-01-27 02:56,M,6.00,29.96
JRB,2026-01-27 03:56,0.00,0.00,29.99
JRB,2026-01-27 04:56,M,3.00,30.00
JRB,2026-01-27 05:56,M,3.00,30.02
JRB,2026-01-27 06:56,M,3.00,30.05
JRB,2026-01-27 07:56,0.00,0.00,30.07
JRB,2026-01-27 08:56,250.00,8.00,30.09
JRB,2026-01-27 09:56,M,4.00,30.11
JRB,2026-01-27 10:56,260.00,8.00,30.12
JRB,2026-01-27 11:56,260.00,7.00,30.14
JRB,2026-01-27 12:56,260.00,9.00,30.15
JRB,2026-01-27 13:56,260.00,10.00,30.16
JRB,2026-01-27 14:56,260.00,9.00,30.14
JRB,2026-01-27 15:56,250.00,11.00,30.11
JRB,2026-01-27 16:56,250.00,12.00,30.08
JRB,2026-01-27 17:56,250.00,11.00,30.03
JRB,2026-01-27 18:56,220.00,14.00,30.00
JRB,2026-01-27 19:56,240.00,15.00,29.99
JRB,2026-01-27 20:56,270.00,13.00,29.99
JRB,2026-01-27 21:56,270.00,11.00,30.00
JRB,2026-01-27 22:56,M,6.00,30.00
JRB,2026-01-27 23:56,M,5.00,30.01
JRB,2026-01-28 00:56,250.00,9.00,30.02
JRB,2026-01-28 01:56,M,5.00,30.04
JRB,2026-01-28 02:56,M,5.00,30.07
JRB,2026-01-28 03:56,M,5.00,30.08
JRB,2026-01-28 04:56,M,5.00,30.08
JRB,2026-01-28 05:56,M,6.00,30.09
JRB,2026-01-28 06:56,M,5.00,30.11
JRB,2026-01-28 07:56,260.00,9.00,30.12
JRB,2026-01-28 08:56,M,3.00,30.13
JRB,2026-01-28 09:56,260.00,7.00,30.15
JRB,2026-01-28 10:56,250.00,8.00,30.17
JRB,2026-01-28 11:56,250.00,9.00,30.18
JRB,2026-01-28 12:56,250.00,7.00,30.19
JRB,2026-01-28 13:56,230.00,6.00,30.20
JRB,2026-01-28 14:56,240.00,8.00,30.19
JRB,2026-01-28 15:56,240.00,8.00,30.17
JRB,2026-01-28 16:56,240.00,9.00,30.14
JRB,2026-01-28 17:56,240.00,5.00,30.11
JRB,2026-01-28 18:56,240.00,6.00,30.07
JRB,2026-01-28 19:56,220.00,7.00,30.06
JRB,2026-01-28 20:56,240.00,8.00,30.05
JRB,2026-01-28 21:56,250.00,8.00,30.05
JRB,2026-01-28 22:56,250.00,8.00,30.05
JRB,2026-01-28 23:56,260.00,11.00,30.06
JRB,2026-01-29 00:56,250.00,9.00,30.06
JRB,2026-01-29 01:56,M,6.00,30.06
JRB,2026-01-29 02:56,M,3.00,30.05
JRB,2026-01-29 03:56,M,4.00,30.06
JRB,2026-01-29 04:56,240.00,7.00,30.05
JRB,2026-01-29 05:56,0.00,0.00,30.04
JRB,2026-01-29 06:56,0.00,0.00,30.06
JRB,2026-01-29 07:56,M,3.00,30.06
JRB,2026-01-29 08:56,220.00,4.00,30.06
JRB,2026-01-29 09:56,240.00,7.00,30.09
JRB,2026-01-29 10:56,240.00,8.00,30.10
JRB,2026-01-29 11:56,240.00,6.00,30.11
JRB,2026-01-29 12:56,M,6.00,30.13
JRB,2026-01-29 13:56,M,3.00,30.14
JRB,2026-01-29 14:56,230.00,7.00,30.14
JRB,2026-01-29 15:56,240.00,9.00,30.13
JRB,2026-01-29 16:56,240.00,10.00,30.11
JRB,2026-01-29 17:56,240.00,8.00,30.10
JRB,2026-01-29 18:56,250.00,10.00,30.09
JRB,2026-01-29 19:56,240.00,7.00,30.10
JRB,2026-01-29 20:56,250.00,10.00,30.10
JRB,2026-01-29 21:56,270.00,9.00,30.11
JRB,2026-01-29 22:56,260.00,9.00,30.13
JRB,2026-01-29 23:56,M,4.00,30.15
JRB,2026-01-30 00:56,0.00,0.00,30.15
JRB,2026-01-30 01:56,M,4.00,30.15
JRB,2026-01-30 02:56,M,5.00,30.16
JRB,2026-01-30 03:56,M,4.00,30.16
JRB,2026-01-30 04:56,M,3.00,30.17
JRB,2026-01-30 05:56,M,3.00,30.16
JRB,2026-01-30 06:56,M,5.00,30.16
JRB,2026-01-30 07:56,M,3.00,30.17
JRB,2026-01-30 08:56,M,4.00,30.17
JRB,2026-01-30 09:56,0.00,0.00,30.17
JRB,2026-01-30 10:56,M,4.00,30.18
JRB,2026-01-30 11:56,M,5.00,30.19
JRB,2026-01-30 12:56,M,6.00,30.20
JRB,2026-01-30 13:56,M,4.00,30.20
JRB,2026-01-30 14:56,M,5.00,30.22
JRB,2026-01-30 15:56,M,4.00,30.22
JRB,2026-01-30 16:56,250.00,7.00,30.18
JRB,2026-01-30 17:56,M,3.00,30.16
JRB,2026-01-30 18:56,240.00,9.00,30.15
JRB,2026-01-30 19:56,240.00,7.00,30.14
JRB,2026-01-30 20:56,M,5.00,30.15
JRB,2026-01-30 21:56,M,4.00,30.16
JRB,2026-01-30 22:56,M,4.00,30.18
JRB,2026-01-30 23:56,M,4.00,30.19
JRB,2026-01-31 00:56,M,3.00,30.20
JRB,2026-01-31 01:56,0.00,0.00,30.21
JRB,2026-01-31 02:56,M,3.00,30.21
JRB,2026-01-31 03:56,M,5.00,30.22
JRB,2026-01-31 04:56,M,3.00,30.22
JRB,2026-01-31 05:56,M,4.00,30.20
JRB,2026-01-31 06:56,M,3.00,30.20
JRB,2026-01-31 07:56,M,3.00,30.21
JRB,2026-01-31 08:56,M,3.00,30.20
JRB,2026-01-31 09:56,260.00,5.00,30.20
JRB,2026-01-31 10:56,240.00,6.00,30.19
JRB,2026-01-31 11:56,M,4.00,30.21
JRB,2026-01-31 12:56,260.00,5.00,30.22
JRB,2026-01-31 13:56,M,4.00,30.21
JRB,2026-01-31 14:56,M,3.00,30.20
JRB,2026-01-31 15:38,0.00,0.00,30.20
JRB,2026-01-31 15:56,40.00,7.00,30.19
JRB,2026-01-31 16:56,60.00,8.00,30.16
JRB,2026-01-31 17:12,M,3.00,30.16
JRB,2026-01-31 17:56,80.00,8.00,30.14
JRB,2026-01-31 18:56,260.00,7.00,30.12
JRB,2026-01-31 19:56,230.00,7.00,30.12
JRB,2026-01-31 20:56,90.00,7.00,30.11
JRB,2026-01-31 21:56,M,3.00,30.10
JRB,2026-01-31 22:56,80.00,4.00,30.10
JRB,2026-01-31 23:56,M,4.00,30.10
JRB,2026-02-01 00:56,50.00,7.00,30.06
JRB,2026-02-01 01:56,50.00,10.00,30.05
JRB,2026-02-01 02:56,50.00,11.00,30.02
JRB,2026-02-01 03:56,40.00,8.00,30.04
JRB,2026-02-01 04:56,60.00,9.00,30.02
JRB,2026-02-01 05:56,M,6.00,29.99
JRB,2026-02-01 06:56,M,6.00,29.95
JRB,2026-02-01 07:56,70.00,7.00,29.92
JRB,2026-02-01 08:56,60.00,12.00,29.90
JRB,2026-02-01 09:56,M,6.00,29.92
JRB,2026-02-01 10:17,30.00,7.00,29.91
JRB,2026-02-01 10:56,M,5.00,29.88
JRB,2026-02-01 11:56,M,3.00,29.86
JRB,2026-02-01 12:56,170.00,5.00,29.86
JRB,2026-02-01 13:56,60.00,9.00,29.89
JRB,2026-02-01 14:56,70.00,7.00,29.90
JRB,2026-02-01 15:56,60.00,7.00,29.88
JRB,2026-02-01 16:56,M,5.00,29.85
JRB,2026-02-01 17:56,0.00,0.00,29.82
JRB,2026-02-01 18:56,M,4.00,29.81
JRB,2026-02-01 19:56,0.00,0.00,29.79
JRB,2026-02-01 20:56,M,4.00,29.79
JRB,2026-02-01 21:56,0.00,0.00,29.81
JRB,2026-02-01 22:56,M,3.00,29.83
JRB,2026-02-01 23:56,0.00,0.00,29.85
JRB,2026-02-02 00:56,M,4.00,29.86
JRB,2026-02-02 01:56,M,3.00,29.88
JRB,2026-02-02 02:56,M,3.00,29.89
JRB,2026-02-02 03:56,M,3.00,29.92
JRB,2026-02-02 04:56,0.00,0.00,29.93
JRB,2026-02-02 05:56,0.00,0.00,29.94
JRB,2026-02-02 06:56,0.00,0.00,29.96
JRB,2026-02-02 07:56,0.00,0.00,29.96
JRB,2026-02-02 08:56,M,3.00,29.97
JRB,2026-02-02 09:56,M,3.00,29.98
JRB,2026-02-02 10:56,M,4.00,30.00
JRB,2026-02-02 11:56,M,4.00,30.01
JRB,2026-02-02 12:56,0.00,0.00,30.02
JRB,2026-02-02 13:56,M,4.00,30.03
JRB,2026-02-02 14:56,0.00,0.00,30.04
JRB,2026-02-02 15:56,M,4.00,30.03
JRB,2026-02-02 16:56,M,5.00,30.02
JRB,2026-02-02 17:56,M,3.00,30.00
JRB,2026-02-02 18:56,240.00,5.00,30.00
JRB,2026-02-02 19:56,M,3.00,30.01
JRB,2026-02-02 20:56,M,3.00,30.02
JRB,2026-02-02 21:56,M,4.00,30.04
